text,hashtags,created_at,reference_type,lang,users.username,users.following,users.tweets,users.location,users.verified,metrics.retweets,metrics.replies,metrics.quotes,metrics.impressions,entities.mentions,entities.url title,places.name,places.place_type,places.country,places.country_code
kapitalisme gagal penuh hak hak kerja cek,['islamkaffah'],2023-01-16 03:01:34,,in,rialina2406,3.0,327.0,,False,0,0,0,5,[],[],,,,
posisi buruh lemah kontrak kerja sistem ekonomi kapitalisme kena cari nafkah,['islamkaffah'],2023-01-16 03:02:43,,in,RinRinHome,100.0,1272.0,,False,0,0,0,7,[],"['Ngeri! PHK Mencapai 1,6 Juta, Kapitalisme Abaikan Hak-hak Pekerja| Serba-Serbi MMC']",,,,
pagi kait,['islamkaffah'],2023-01-16 03:03:16,,in,SukaKucingdeh,24.0,297.0,,False,0,0,0,1,[],"['Ngeri! PHK Mencapai 1,6 Juta, Kapitalisme Abaikan Hak-hak Pekerja| Serba-Serbi MMC']",,,,
kapitalisme jajah rakyat salah satu an mampu kapitalis penuh sejahtera rakyat cek,['islamkaffah'],2023-01-16 03:03:41,,in,dwiariya1611,43.0,384.0,,False,0,0,0,0,[],[],,,,
narasi sesat sistem kapitalisme neo liberalisme alih alih maju industri fakta baja potensi generasi muda sistem solusi problem hidup,['islamkaffah'],2023-01-16 03:05:30,,in,Nusaiba010683,12.0,652.0,,False,0,0,0,6,[],"['Ngeri! PHK Mencapai 1,6 Juta, Kapitalisme Abaikan Hak-hak Pekerja| Serba-Serbi MMC']",,,,
usaha hidup sistem kapitalisme ambil solusi kondisi ekonomi saing bisnis stabil islam pandang,['islamkaffah'],2023-01-16 03:07:31,,in,AngieLya3,5.0,384.0,,False,0,0,0,0,[],"['Ngeri! PHK Mencapai 1,6 Juta, Kapitalisme Abaikan Hak-hak Pekerja| Serba-Serbi MMC']",,,,
besar nasib dzholim sistem kapitalisme wujud sejahtera sulit,['islamkaffah'],2023-01-16 03:07:55,,in,ItaShine1,9.0,180.0,,False,0,0,0,1,[],"['Ngeri! PHK Mencapai 1,6 Juta, Kapitalisme Abaikan Hak-hak Pekerja| Serba-Serbi MMC']",,,,
perusahaanperusahaan hidup sistem kapitalisme neo liberalisme ambil solusi kondisi ekonomi saing bisnis stabil terap atur hidup,['islamkaffah'],2023-01-16 03:13:22,,in,barbiecatlovers,15.0,649.0,,False,0,0,0,1,[],"['Ngeri! PHK Mencapai 1,6 Juta, Kapitalisme Abaikan Hak-hak Pekerja| Serba-Serbi MMC']",,,,
innalilahi astaghfirullahaladziim ngeri negeri kapitalisme bukti sengsara rakyat video,['islamkaffah'],2023-01-16 03:18:47,,in,Uta6Utami,89.0,872.0,,False,0,0,0,3,[],"['Ngeri! PHK Mencapai 1,6 Juta, Kapitalisme Abaikan Hak-hak Pekerja| Serba-Serbi MMC']",,,,
astaghfirullahaladziim ngeri banget kondisi negeri capai juta korban allah video,['islamkaffah'],2023-01-16 03:20:19,,in,GayuhRahayuUta5,26.0,905.0,"Singosari, Indonesia",False,0,0,0,4,[],"['Ngeri! PHK Mencapai 1,6 Juta, Kapitalisme Abaikan Hak-hak Pekerja| Serba-Serbi MMC']",,,,
negeri sistemik capai juta allah astaghfirullahaladziim elus dada kondisi solusi tuntas video,['islamkaffah'],2023-01-16 03:22:01,,in,GayuhRahayuUta4,30.0,907.0,,False,0,0,0,1,[],"['Ngeri! PHK Mencapai 1,6 Juta, Kapitalisme Abaikan Hak-hak Pekerja| Serba-Serbi MMC']",,,,
tata kelola sda islam tangan negara privatisasi bikin efek domino jelas lengkap,['islamkaffah'],2023-01-16 03:22:09,,in,Depol30475285,32.0,676.0,,False,0,0,0,3,[],"['Ngeri! PHK Mencapai 1,6 Juta, Kapitalisme Abaikan Hak-hak Pekerja| Serba-Serbi MMC']",,,,
tata kelola ekonomi kapitalistik bikin karyawan rentan kena coba,['islamkaffah'],2023-01-16 03:23:09,,in,172Yunians,49.0,1289.0,,False,0,0,0,5,[],"['Ngeri! PHK Mencapai 1,6 Juta, Kapitalisme Abaikan Hak-hak Pekerja| Serba-Serbi MMC']",,,,
ngeri banget juta fakta video,['islamkaffah'],2023-01-16 03:23:16,,in,GayuhRahayuUta3,11.0,902.0,"Singosari, Indonesia",False,0,0,0,1,[],"['Ngeri! PHK Mencapai 1,6 Juta, Kapitalisme Abaikan Hak-hak Pekerja| Serba-Serbi MMC']",,,,
ngeri pakai banget astaghfirullahaladziim capai juta negeri kaya sda akar video,['islamkaffah'],2023-01-16 03:25:07,,in,GayuhRahayuUta2,48.0,881.0,,False,0,0,0,4,[],"['Ngeri! PHK Mencapai 1,6 Juta, Kapitalisme Abaikan Hak-hak Pekerja| Serba-Serbi MMC']",,,,
capai juta kapitalisme abai hak hak kerja miris,['islamkaffah'],2023-01-16 03:26:12,,in,deanty56,75.0,2736.0,,False,0,0,0,32,[],"['Ngeri! PHK Mencapai 1,6 Juta, Kapitalisme Abaikan Hak-hak Pekerja| Serba-Serbi MMC']",,,,
kapitalisme kerja biaya produksi konsep produksi kapitalisme tekan biaya beban produksi untung besar alhasil solusi,['islamkaffah'],2023-01-16 03:26:23,,in,AridaKeiran,0.0,322.0,,False,0,1,0,9,[],"['Ngeri! PHK Mencapai 1,6 Juta, Kapitalisme Abaikan Hak-hak Pekerja| Serba-Serbi MMC']",,,,
besar usaha hidup sistem kapitalisme ambil solusi islam pandang saksi,['islamkaffah'],2023-01-16 03:29:18,,in,Yanim05346999,45.0,2035.0,,False,0,0,0,4,[],"['Ngeri! PHK Mencapai 1,6 Juta, Kapitalisme Abaikan Hak-hak Pekerja| Serba-Serbi MMC']",,,,
besar bukti posisi buruh lemah kontrak kerja sistem kapitalisme solusi islam saksi program,['islamkaffah'],2023-01-16 03:31:07,,in,widiyan22297998,32.0,451.0,,False,0,0,0,4,[],"['Ngeri! PHK Mencapai 1,6 Juta, Kapitalisme Abaikan Hak-hak Pekerja| Serba-Serbi MMC']",,,,
ngeri capai juta kapitalisme abai hak hak kerja besar dapat islam jamin penuh kerja cari nafkah saksi,['islamkaffah'],2023-01-16 03:31:52,,in,sarimaya88fat,79.0,386.0,,False,0,0,0,1,[],"['Ngeri! PHK Mencapai 1,6 Juta, Kapitalisme Abaikan Hak-hak Pekerja| Serba-Serbi MMC']",,,,
kerja solusi rakyat suruh juang penuh butuh hidup naik bbm pangan harap sistem zalim,['islamkaffah'],2023-01-16 03:37:19,,in,ardiya_phie14,6.0,927.0,,False,0,0,0,12,[],"['Ngeri! PHK Mencapai 1,6 Juta, Kapitalisme Abaikan Hak-hak Pekerja| Serba-Serbi MMC']",,,,
ngeri capai juta kapitalisme abai hak hak kerja posisi buruh sistem lemah biaya hidup mahal,['islamkaffah'],2023-01-16 03:42:20,,in,yani2832,40.0,458.0,,False,0,0,0,2,[],"['Ngeri! PHK Mencapai 1,6 Juta, Kapitalisme Abaikan Hak-hak Pekerja| Serba-Serbi MMC']",,,,
catat ribu kerja alami sektor industri startup usaha sistem kapitalisme ambil solusi kondisi ekonomi saing bisnis stabil solusi islam,['islamkaffah'],2023-01-16 03:42:20,,in,RanggaCampbell,35.0,1331.0,,False,0,0,0,8,[],"['Ngeri! PHK Mencapai 1,6 Juta, Kapitalisme Abaikan Hak-hak Pekerja| Serba-Serbi MMC']",,,,
urus kerja islam sda kaya lapang kerja sedia cari nafkah zalim rakyat,['islamkaffah'],2023-01-16 03:43:56,,in,hanami_sakura11,9.0,914.0,,False,0,0,0,9,[],"['Ngeri! PHK Mencapai 1,6 Juta, Kapitalisme Abaikan Hak-hak Pekerja| Serba-Serbi MMC']",,,,
ngeri capai juta kapitalisme abai hak hak kerja solusi islam dapat islam jamin penuh kerja cari nafkah saksi program,['islamkaffah'],2023-01-16 03:44:12,,in,anggrek3zero,40.0,953.0,,False,0,0,0,4,[],"['Ngeri! PHK Mencapai 1,6 Juta, Kapitalisme Abaikan Hak-hak Pekerja| Serba-Serbi MMC']",,,,
ngeri ribu orang gaesss lengkap,['islamkaffah'],2023-01-16 03:45:25,,in,DianiPriatna,1636.0,3476.0,,False,0,0,0,17,[],"['Ngeri! PHK Mencapai 1,6 Juta, Kapitalisme Abaikan Hak-hak Pekerja| Serba-Serbi MMC']",,,,
abai hak hak kerja video,['islamkaffah'],2023-01-16 03:45:39,,in,haicameliya,4.0,715.0,,False,0,0,0,1,[],"['Ngeri! PHK Mencapai 1,6 Juta, Kapitalisme Abaikan Hak-hak Pekerja| Serba-Serbi MMC']",,,,
hantu kerja,['islamkaffah'],2023-01-16 03:46:19,,in,Nhfaiqah14,1.0,644.0,,False,0,0,0,5,[],"['Ngeri! PHK Mencapai 1,6 Juta, Kapitalisme Abaikan Hak-hak Pekerja| Serba-Serbi MMC']",,,,
kapitalisme,['islamkaffah'],2023-01-16 03:46:44,,in,embunsenjaaaaa,3.0,687.0,,False,0,0,0,5,[],"['Ngeri! PHK Mencapai 1,6 Juta, Kapitalisme Abaikan Hak-hak Pekerja| Serba-Serbi MMC']",,,,
ngeri capai juta kapitalisme abai hak hak kerja dapat islam jamin penuh kerja cari nafkah saksi video yaa,['islamkaffah'],2023-01-16 03:47:20,,in,kenanga3zero,33.0,619.0,,False,0,0,0,11,[],"['Ngeri! PHK Mencapai 1,6 Juta, Kapitalisme Abaikan Hak-hak Pekerja| Serba-Serbi MMC']",,,,
fenomena sepnjng startup sektor industri,['islamkaffah'],2023-01-16 03:47:46,,in,ilike_ngemil,13.0,316.0,,False,0,0,0,8,[],"['Ngeri! PHK Mencapai 1,6 Juta, Kapitalisme Abaikan Hak-hak Pekerja| Serba-Serbi MMC']",,,,
beri hak kerja,['islamkaffah'],2023-01-16 03:48:11,,in,nhmell_melll,4.0,688.0,,False,0,0,0,2,[],"['Ngeri! PHK Mencapai 1,6 Juta, Kapitalisme Abaikan Hak-hak Pekerja| Serba-Serbi MMC']",,,,
angka atas juta perushaan lapor korban adalh korban sistem kapitalisme cek,['islamkaffah'],2023-01-16 03:49:27,,in,ilike_ngemil,13.0,316.0,,False,0,0,0,5,[],"['Ngeri! PHK Mencapai 1,6 Juta, Kapitalisme Abaikan Hak-hak Pekerja| Serba-Serbi MMC']",,,,
sistem kapitalisme abai hak pegawai pandang islam video,['islamkaffah'],2023-01-16 03:49:29,,in,embunsoree,7.0,704.0,,False,0,0,0,4,[],"['Ngeri! PHK Mencapai 1,6 Juta, Kapitalisme Abaikan Hak-hak Pekerja| Serba-Serbi MMC']",,,,
besar usaha sistem kapitalisme ambil solusi kondisi ekonomi saing bisnis stabil solusi islam,['islamkaffah'],2023-01-16 03:51:01,,in,Neng_BeLing,4.0,302.0,,False,0,0,0,2,[],"['Ngeri! PHK Mencapai 1,6 Juta, Kapitalisme Abaikan Hak-hak Pekerja| Serba-Serbi MMC']",,,,
tonton video lengkap ancam gelombang anggur masyarakat indonesia,"['phk', 'resesi', 'pengangguran']",2023-01-16 03:57:44,,in,achmadnurhdyt,1022.0,3915.0,,True,0,0,0,130,[],"['Ancaman Gelombang Pengangguran bagi Masyarakat Indonesia Tahun 2023 - Achmad Nur Hidayat', 'BADAI PHK AKIBAT RESESI EKONOMI DAN PERPPU CIPTA KERJA', 'BADAI PHK AKIBAT RESESI EKONOMI DAN PERPPU CIPTA KERJA']",,,,
juta kerja phk itu lerushaan lapor bukti gagal sistem kapitalisme lindung rakyat kait kerja solusi,['islamkaffah'],2023-01-16 04:00:16,,in,jghatiselalu22,19.0,345.0,,False,0,0,0,0,[],"['Ngeri! PHK Mencapai 1,6 Juta, Kapitalisme Abaikan Hak-hak Pekerja| Serba-Serbi MMC']",,,,
besar sektor industri startup kapitalisme,['islamkaffah'],2023-01-16 04:04:11,,in,passion_oflife,79.0,1053.0,,False,0,0,0,0,[],"['Ngeri! PHK Mencapai 1,6 Juta, Kapitalisme Abaikan Hak-hak Pekerja| Serba-Serbi MMC']",,,,
catat ribu tenaga kerja alami sektor industri startup kapitalisme,['islamkaffah'],2023-01-16 04:04:29,,in,chubaakeju,54.0,1026.0,,False,0,0,0,3,[],"['Ngeri! PHK Mencapai 1,6 Juta, Kapitalisme Abaikan Hak-hak Pekerja| Serba-Serbi MMC']",,,,
posisi buruh lemah kontrak kerja sistem kapitalisme,['islamkaffah'],2023-01-16 04:05:14,,in,jjajaang_myeon,72.0,1018.0,,False,0,0,0,10,[],"['Ngeri! PHK Mencapai 1,6 Juta, Kapitalisme Abaikan Hak-hak Pekerja| Serba-Serbi MMC']",,,,
dapat islam jamin penuh kerja cari nafkah deras arus sektor industri startup kapitalisme,['islamkaffah'],2023-01-16 04:05:31,,in,soresenduseru,47.0,1073.0,,False,0,0,0,9,[],"['Ngeri! PHK Mencapai 1,6 Juta, Kapitalisme Abaikan Hak-hak Pekerja| Serba-Serbi MMC']",,,,
problem hadir,['islamkaffah'],2023-01-16 04:07:34,,in,UjaranSaja12,5.0,585.0,,False,0,0,0,2,[],"['Ngeri! PHK Mencapai 1,6 Juta, Kapitalisme Abaikan Hak-hak Pekerja| Serba-Serbi MMC']",,,,
besar catat ribu tenaga kerja alami sektor industri startup dapat islam jamin penuh kerja cari nafkah,"['phk', 'kapitalisme', 'serbaserbimmc']",2023-01-16 04:08:19,,in,Wulansarid96,25.0,612.0,,False,0,0,0,7,[],"['Ngeri! PHK Mencapai 1,6 Juta, Kapitalisme Abaikan Hak-hak Pekerja| Serba-Serbi MMC']",,,,
ngeri besar catat ribu tenaga kerja alami sektor industri startup islam solusi,"['phk', 'kapitalisme', 'serba', 'islam', 'kaffah', 'islamkaffah']",2023-01-16 04:08:22,,in,ummuubaidillah4,29.0,228.0,,False,0,0,0,7,[],"['Ngeri! PHK Mencapai 1,6 Juta, Kapitalisme Abaikan Hak-hak Pekerja| Serba-Serbi MMC']",,,,
tonton kali bahas nih,['islamkaffah'],2023-01-16 04:08:43,,in,Katakan1453,11.0,670.0,,False,0,0,0,2,[],"['Ngeri! PHK Mencapai 1,6 Juta, Kapitalisme Abaikan Hak-hak Pekerja| Serba-Serbi MMC']",,,,
ngebahas hadir sistem kapitalisme,['islamkaffah'],2023-01-16 04:09:50,,in,Aksara1453,5.0,806.0,,False,0,0,0,1,[],"['Ngeri! PHK Mencapai 1,6 Juta, Kapitalisme Abaikan Hak-hak Pekerja| Serba-Serbi MMC']",,,,
momok takut kerja,['islamkaffah'],2023-01-16 04:10:14,,in,vivicha61725625,0.0,374.0,,False,0,0,0,8,[],"['Ngeri! PHK Mencapai 1,6 Juta, Kapitalisme Abaikan Hak-hak Pekerja| Serba-Serbi MMC']",,,,
kali bahas problem nih,['islamkaffah'],2023-01-16 04:12:07,,in,Katakuna31,8.0,821.0,,False,0,0,0,2,[],"['Ngeri! PHK Mencapai 1,6 Juta, Kapitalisme Abaikan Hak-hak Pekerja| Serba-Serbi MMC']",,,,
sebab kerja hilang mata cahari jelas lengkap,['islamkaffah'],2023-01-16 04:12:39,,in,nicha_tun,10.0,623.0,,False,0,0,0,9,[],"['Ngeri! PHK Mencapai 1,6 Juta, Kapitalisme Abaikan Hak-hak Pekerja| Serba-Serbi MMC']",,,,
problem kunjung nih sebab,['islamkaffah'],2023-01-16 04:13:49,,in,juanlida18,13.0,813.0,,False,0,0,0,5,[],"['Ngeri! PHK Mencapai 1,6 Juta, Kapitalisme Abaikan Hak-hak Pekerja| Serba-Serbi MMC']",,,,
bahas sistem kapitalisme,['islamkaffah'],2023-01-16 04:15:12,,in,aideun123,14.0,799.0,,False,0,0,0,2,[],"['Ngeri! PHK Mencapai 1,6 Juta, Kapitalisme Abaikan Hak-hak Pekerja| Serba-Serbi MMC']",,,,
solusi problem selesai,['islamkaffah'],2023-01-16 04:16:54,,in,BisikanD,15.0,814.0,,False,0,0,0,2,[],"['Ngeri! PHK Mencapai 1,6 Juta, Kapitalisme Abaikan Hak-hak Pekerja| Serba-Serbi MMC']",,,,
usaha hidup sistem kapitalisme ambil solusi kondisi ekonomi saing bisnis stabil ulas lengkap,['islamkaffah'],2023-01-16 04:20:47,,in,fificha36098279,7.0,815.0,,False,0,0,0,9,[],"['Ngeri! PHK Mencapai 1,6 Juta, Kapitalisme Abaikan Hak-hak Pekerja| Serba-Serbi MMC']",,,,
dapat islam jamin penuh kerja cari nafkah,"['phk', 'kapitalisme', 'serba', 'islam', 'kaffah', 'islamkaffah']",2023-01-16 04:23:42,['replied_to'],in,xeoncy,24.0,324.0,,False,1,0,0,7,[],"['Ngeri! PHK Mencapai 1,6 Juta, Kapitalisme Abaikan Hak-hak Pekerja| Serba-Serbi MMC']",,,,
dapat islam jamin penuh kerja cari nafkah serb,"['phk', 'kapitalisme', 'serba']",2023-01-16 04:28:31,['retweeted'],in,xeoncy,24.0,324.0,,False,1,0,0,0,['xeoncy'],"['Ngeri! PHK Mencapai 1,6 Juta, Kapitalisme Abaikan Hak-hak Pekerja| Serba-Serbi MMC']",,,,
ngeri capai juta kapitalisme abai hak hak kerja besar catat ribu tenaga kerja alami sektor industri startup,['islamkaffah'],2023-01-16 04:32:26,,in,1924Rani,10.0,632.0,,False,0,0,0,8,[],"['Ngeri! PHK Mencapai 1,6 Juta, Kapitalisme Abaikan Hak-hak Pekerja| Serba-Serbi MMC']",,,,
usaha hidup sistem kapitalisme ambil solusi kondisi ekonomi saing bisnis stabil dapat islam jamin penuh kerja cari nafkah saksi program,['islamkaffah'],2023-01-16 04:35:57,,in,Yani29865192,10.0,268.0,,False,0,0,0,3,[],"['Ngeri! PHK Mencapai 1,6 Juta, Kapitalisme Abaikan Hak-hak Pekerja| Serba-Serbi MMC']",,,,
usaha sistem kapitalisme ambil solusi kondisi ekonomi niaga bisnis stabil,['islamkaffah'],2023-01-16 04:36:35,,in,panasberkelas,1.0,210.0,,False,0,0,0,3,[],"['Ngeri! PHK Mencapai 1,6 Juta, Kapitalisme Abaikan Hak-hak Pekerja| Serba-Serbi MMC']",,,,
salah takut kerja indonesia kerja hilang mata cahari kapitalisme rusak negara abai hak hak rakyat,['islamkaffah'],2023-01-16 04:40:04,,in,Atha86242642,11.0,246.0,,False,0,0,0,5,[],"['Ngeri! PHK Mencapai 1,6 Juta, Kapitalisme Abaikan Hak-hak Pekerja| Serba-Serbi MMC']",,,,
angka indonesia prihatin tambah bijak lepas tangan miris didik cermin orientasi pegawai sebut kapitalisme,['islamkaffah'],2023-01-16 04:40:57,,in,ahmarunputih,1.0,173.0,,False,0,0,0,4,[],"['Ngeri! PHK Mencapai 1,6 Juta, Kapitalisme Abaikan Hak-hak Pekerja| Serba-Serbi MMC']",,,,
usaha sistem kapitalisme ambil solusi kondisi ekonomi saing bisnis stabil bukti posisi buruh lemah kontrak kerja sistem solusi ny,['islamkaffah'],2023-01-16 04:41:40,,in,BagasWilkinson,19.0,259.0,,False,0,0,0,9,[],"['Ngeri! PHK Mencapai 1,6 Juta, Kapitalisme Abaikan Hak-hak Pekerja| Serba-Serbi MMC']",,,,
usaha hidup sistem kapitalisme ambil kondisi ekonomi saing bisnis stabil video,['islamkaffah'],2023-01-16 04:43:07,,in,FaizMU88,6.0,236.0,,False,0,0,0,1,[],"['Ngeri! PHK Mencapai 1,6 Juta, Kapitalisme Abaikan Hak-hak Pekerja| Serba-Serbi MMC']",,,,
ngeri capai juta kapitalisme abai hak hak kerja sistem islam solusi islam jamin penuh kerja cari nafkah saksi program,['islamkaffah'],2023-01-16 04:43:15,,in,RendraMaynard,18.0,377.0,,False,0,0,0,6,[],"['Ngeri! PHK Mencapai 1,6 Juta, Kapitalisme Abaikan Hak-hak Pekerja| Serba-Serbi MMC']",,,,
posisi buruh lemah kontrak kerja rekrut sesuai penting industri kedzoliman buah sistem kapitalis,['islamkaffah'],2023-01-16 04:45:16,,in,Sarkim53783503,2.0,217.0,,False,0,0,0,5,[],"['Ngeri! PHK Mencapai 1,6 Juta, Kapitalisme Abaikan Hak-hak Pekerja| Serba-Serbi MMC']",,,,
capai juta akibat terap sistem kapitalisme abai hak hak kerja,['islamkaffah'],2023-01-16 04:47:02,,in,Rahma1212_,590.0,2520.0,Bumi ALLAH SWT ,False,1,0,0,22,[],"['Ngeri! PHK Mencapai 1,6 Juta, Kapitalisme Abaikan Hak-hak Pekerja| Serba-Serbi MMC']",,,,
usaha sistem kapitalisme ambil solusi kondisi ekonomi saing bisnis stabil bukti posisi buruh lemah kontrak kerja sistem dividio,['islamkaffah'],2023-01-16 04:48:41,,in,Thery0011,21.0,556.0,,False,0,0,0,6,[],"['Ngeri! PHK Mencapai 1,6 Juta, Kapitalisme Abaikan Hak-hak Pekerja| Serba-Serbi MMC']",,,,
sistem kapitalisme marak,['islamkaffah'],2023-01-16 04:50:50,,in,latifajulia,228.0,579.0,Lombok Nusa Tenggara B,False,0,0,0,7,[],"['Ngeri! PHK Mencapai 1,6 Juta, Kapitalisme Abaikan Hak-hak Pekerja| Serba-Serbi MMC']",,,,
ngeri capai juta karyawan,['islamkaffah'],2023-01-16 05:05:30,,in,esbuah90,25.0,634.0,,False,0,0,0,2,[],"['Ngeri! PHK Mencapai 1,6 Juta, Kapitalisme Abaikan Hak-hak Pekerja| Serba-Serbi MMC']",,,,
badai kian hantam sektor industri negeri,['islamkaffah'],2023-01-16 05:05:59,,in,lumpia1444,28.0,544.0,,False,0,0,0,3,[],"['Ngeri! PHK Mencapai 1,6 Juta, Kapitalisme Abaikan Hak-hak Pekerja| Serba-Serbi MMC']",,,,
bobrok kapitalisme badai timpa juta karyawan,['islamkaffah'],2023-01-16 05:06:14,,in,jentikmanis11,4.0,651.0,,False,0,0,0,4,[],"['Ngeri! PHK Mencapai 1,6 Juta, Kapitalisme Abaikan Hak-hak Pekerja| Serba-Serbi MMC']",,,,
usaha hidup sistem kapitalisme ambil solusi alami guncang ekonomi,['islamkaffah'],2023-01-16 05:06:32,,in,gethuklindrirek,4.0,551.0,,False,0,0,0,2,[],"['Ngeri! PHK Mencapai 1,6 Juta, Kapitalisme Abaikan Hak-hak Pekerja| Serba-Serbi MMC']",,,,
ketua bidang ketenagakerjaan apindo anton supit ungkap indonesia november tembus ribu data dasar cari jahat bpjs ketenagakerjaan anton kira tembus juta,['islamkaffah'],2023-01-16 05:07:04,,in,Fadilah18343857,9.0,49.0,,False,0,0,0,9,[],"['Ngeri! PHK Mencapai 1,6 Juta, Kapitalisme Abaikan Hak-hak Pekerja| Serba-Serbi MMC']",,,,
ngeri capai juta kapitalisme abai hak hak kerja solusi islam dapat islam jamin penuh kerja cari nafkah kapitalisme,['islamkaffah'],2023-01-16 05:29:54,,in,inasfauziiah,78.0,2513.0,"Java, Indonesia",False,1,0,0,6,[],"['Ngeri! PHK Mencapai 1,6 Juta, Kapitalisme Abaikan Hak-hak Pekerja| Serba-Serbi MMC']",,,,
badai produksi sepatu reebok nike,"['beritajogja', 'jogja', 'jogjaistimewa']",2023-01-16 05:59:33,,in,Harian_Jogja,13.0,473364.0,"Yogyakarta, Indonesia",False,0,0,0,321,[],['Badai PHK Terjadi di Tempat Produksi Sepatu Reebok dan Nike - Harianjogja.com'],,,,
diphk target juta lapang kerja sektor parekraf,['podkabs'],2023-01-16 07:14:22,,in,setkabgoid,100.0,63409.0,Jakarta,True,5,2,2,4791,['sandiuno'],[],,,,
bahas nih kapitalisme jamin sejahtera,['islamkaffah'],2023-01-16 07:36:58,,in,Hohoho272,95.0,208.0,,False,1,0,0,7,[],[],,,,
good pagi addo dankwa,['phk'],2023-01-16 07:48:34,,in,PrinceHenry_PHK,8164.0,203045.0,Ghana,False,8,1,4,2226,['nakufoaddo'],[],,,,
ancam indonesia cak imin perintah antisipasi gejolak sosial,['phkmassal'],2023-01-16 08:45:04,,in,jpnncom,0.0,937171.0,Indonesia,False,0,0,0,27,[],"['PHK Massal Mengancam Indonesia, Cak Imin Minta Pemerintah Antisipasi Gejolak Sosial']",,,,
besar kapitalisme,['islamkaffah'],2023-01-16 10:32:06,,in,DizaRizmi,51.0,2260.0,,False,0,0,0,2,[],"['Ngeri! PHK Mencapai 1,6 Juta, Kapitalisme Abaikan Hak-hak Pekerja| Serba-Serbi MMC']",,,,
usaha hidup sistem kapitalisme ambil solusi kondisi ekonomi saing bisnis stabil bukti posisi buruh lemah kontrak kerja sistem kapitalisme,['islamkaffah'],2023-01-16 10:33:42,,in,DizaRizmi,51.0,2260.0,,False,0,0,0,3,[],"['Ngeri! PHK Mencapai 1,6 Juta, Kapitalisme Abaikan Hak-hak Pekerja| Serba-Serbi MMC']",,,,
cegah jokowi perintah pusat daerah beli produk negeri,['tempobisnis'],2023-01-16 10:49:35,,in,tempodotco,28.0,1163490.0,Indonesia,False,0,0,0,650,[],"['Cegah PHK, Jokowi Minta Pemerintah Pusat dan Daerah Beli Produk Dalam Negeri']",,,,
haloo at at brhk tolak at terkna langsung juang hak at karyawan,"['phk', 'uuketenagakerjaan', 'pengacara', 'pengadilanhubunganindustrial', 'phksepihak', 'omnibuslaw', 'tolakphk', 'tolakphksepihak']",2023-01-16 11:41:35,,in,Landackid,7.0,30.0,Indonesia,False,2,0,0,31,[],[],,,,
hi proses layoff usaha bayar sangon mungut pajak sesuai atur laku lantas hak wajib pajak karyawan kena layoff informasi,"['pajak', 'layoff', 'phk']",2023-01-16 11:58:53,,in,pajakku,202.0,2620.0,Indonesia,False,0,1,0,121,[],[],,,,
ngeri capai kapitalisme abai hak hak kerja,['islamkaffah'],2023-01-16 12:10:38,,in,purapenyukameow,8.0,79.0,,False,0,0,0,1,[],"['Ngeri! PHK Mencapai 1,6 Juta, Kapitalisme Abaikan Hak-hak Pekerja| Serba-Serbi MMC']",,,,
malam tweets nyata menko ekonomi strategi perintah tekan badai indonesia menkeu sri mulyani angkat bicara,"['indonesiamaju', 'airlanggahartarto', 'golkarindonesia']",2023-01-16 12:30:32,,in,golkar_id,162.0,6069.0,Jl Anggrek Neli Murni Jakarta ,False,9,3,1,824,['airlangga_hrt'],[],,,,
kelopak kelopak bunga sakura total left group malam an bersih pengbes,['layoff'],2023-01-16 13:10:25,,in,smp6596,99.0,1772.0,Indonesia,False,0,0,0,70,[],[],,,,
jurus jokowi cegah badai indonesia,['tempobisnis'],2023-01-16 13:14:02,,in,tempodotco,28.0,1163490.0,Indonesia,False,0,1,0,1185,[],['Jurus Jokowi Cegah Badai PHK di Indonesia Tahun 2023'],,,,
momok industri startup besar sistem ekonomi kapitalisme jadi solusi islam kaffah,"['generasimudapimpinperubahan', 'selamatkangenerasidenganislam', 'islamkaffah']",2023-01-16 13:22:56,,in,MuslimahIbu,41.0,2325.0,,False,0,0,0,2,[],"['Ngeri! PHK Mencapai 1,6 Juta, Kapitalisme Abaikan Hak-hak Pekerja| Serba-Serbi MMC']",,,,
usaha bawah sistem kapitalisme jadi solusi tidak stabil perkenomian islam kaffah,"['generasimudapimpinperubahan', 'selamatkangenerasidenganislam', 'islamkaffah']",2023-01-16 13:26:21,,in,bundapembelajar,17.0,2425.0,,False,0,0,0,3,[],"['Ngeri! PHK Mencapai 1,6 Juta, Kapitalisme Abaikan Hak-hak Pekerja| Serba-Serbi MMC']",,,,
fenomena sistem kapitalisme gagal lindung kerja gimana islam kaffah,"['generasimudapimpinperubahan', 'selamatkangenerasidenganislam', 'islamkaffah']",2023-01-16 13:32:14,,in,Alamanda0307,12.0,2301.0,,False,0,0,0,6,[],"['Ngeri! PHK Mencapai 1,6 Juta, Kapitalisme Abaikan Hak-hak Pekerja| Serba-Serbi MMC']",,,,
an industri startup negara kapitalisme jamin sedia lapang kerja rakyat islam kaffah,"['generasimudapimpinperubahan', 'selamatkangenerasidenganislam', 'islamkaffah']",2023-01-16 13:35:42,,in,Aisy1924,56.0,1819.0,,False,0,0,0,8,[],"['Ngeri! PHK Mencapai 1,6 Juta, Kapitalisme Abaikan Hak-hak Pekerja| Serba-Serbi MMC']",,,,
