text,hashtags,created_at,reference_type,lang,users.username,users.following,users.tweets,users.location,users.verified,metrics.retweets,metrics.replies,metrics.quotes,metrics.impressions,entities.mentions,entities.url title,places.name,places.place_type,places.country,places.country_code
maraknya,['islamkaffah'],2023-01-27 00:39:12,,in,haicameliya,4.0,715.0,,False,0,0,0,6,[],"['Marak PHK, Benarkah Regulasi di Negeri Ini Memudahkan Terjadi PHK? | Serba-serbi MMC']",,,,
mimpi buruk pekerja nasib kedepan video,['islamkaffah'],2023-01-27 00:41:39,,in,Nhfaiqah14,1.0,644.0,,False,0,0,0,3,[],"['Marak PHK, Benarkah Regulasi di Negeri Ini Memudahkan Terjadi PHK? | Serba-serbi MMC']",,,,
mirah sumirat seratus ribu pekerja mengalami astaghfirullahaladzim nasib negeri temukan jawabannya gaes,['islamkaffah'],2023-01-27 00:42:40,,in,lili10998849,2.0,413.0,"Yogyakarta, Indonesia",False,0,0,0,4,[],"['Marak PHK, Benarkah Regulasi di Negeri Ini Memudahkan Terjadi PHK? | Serba-serbi MMC']",,,,
khawatiran gelombang pandangan islam,['islamkaffah'],2023-01-27 00:44:16,,in,embunsenjaaaaa,3.0,687.0,,False,0,0,0,1,[],"['Marak PHK, Benarkah Regulasi di Negeri Ini Memudahkan Terjadi PHK? | Serba-serbi MMC']",,,,
dihadapan mata solusinya video,['islamkaffah'],2023-01-27 00:44:49,,in,nhmell_melll,4.0,688.0,,False,0,0,0,4,[],"['Marak PHK, Benarkah Regulasi di Negeri Ini Memudahkan Terjadi PHK? | Serba-serbi MMC']",,,,
sistem tuh jamin lapangan kerja rentan,['islamkaffah'],2023-01-27 00:47:04,,in,Ahyu75298811,11.0,524.0,,False,0,0,0,2,[],"['Marak PHK, Benarkah Regulasi di Negeri Ini Memudahkan Terjadi PHK? | Serba-serbi MMC']",,,,
pekerja jaminan mencukupi kebutuhan hidup sistem ekonomi kapitalisme video pagi,['islamkaffah'],2023-01-27 00:47:09,,in,embunsoree,7.0,704.0,,False,0,0,0,2,[],"['Marak PHK, Benarkah Regulasi di Negeri Ini Memudahkan Terjadi PHK? | Serba-serbi MMC']",,,,
ratusan ribu orang th hidup sulit,['islamkaffah'],2023-01-27 00:47:09,,in,bukan_StNurbaya,8.0,932.0,,False,0,0,0,4,[],"['Marak PHK, Benarkah Regulasi di Negeri Ini Memudahkan Terjadi PHK? | Serba-serbi MMC']",,,,
marak regulasi negeri memudahkan gelombang industri manufaktur dikhawatirkan,['islamkaffah'],2023-01-27 00:52:17,,in,1zah121088,214.0,906.0,,False,0,0,0,0,[],"['CNBC Indonesia - Berita Ekonomi & Bisnis Terkini Hari Ini', 'Marak PHK, Benarkah Regulasi di Negeri Ini Memudahkan Terjadi PHK? | Serba-serbi MMC']",,,,
jalan termudah bg perusahaan mengurangi biaya produksi sistem kapitalus sekuler mmng berfikir untung peduli mengorbankan orang,['islamkaffah'],2023-01-27 00:52:22,,in,Melukis_dunia,9.0,953.0,,False,0,0,0,12,[],"['Marak PHK, Benarkah Regulasi di Negeri Ini Memudahkan Terjadi PHK? | Serba-serbi MMC']",,,,
ratusan ribu orang mengalami kmungkinan brtmbh pandangan islam,['islamkaffah'],2023-01-27 00:53:54,,in,Pecinta_Rabbana,5.0,960.0,,False,0,0,0,3,[],"['Marak PHK, Benarkah Regulasi di Negeri Ini Memudahkan Terjadi PHK? | Serba-serbi MMC']",,,,
kasihan pekerja kondisi kehidupan kerasnya hidup sistem sekuler kapitalis sistem islam bikin hidup tenang berkah bahagia,['islamkaffah'],2023-01-27 00:56:13,,in,Bahagia12104574,2.0,941.0,,False,0,0,0,6,[],"['Marak PHK, Benarkah Regulasi di Negeri Ini Memudahkan Terjadi PHK? | Serba-serbi MMC']",,,,
maraknya salah bukti nyata akibat buruknya situasi ekonomi dunia sistem ekonomi global dkendalikn sistem kapitalisme gagal jaminan lapangan kerja masyarakat mengalami resesi inflasi,['islamkaffah'],2023-01-27 00:56:34,,in,mumtazizi95,117.0,1106.0,,False,0,0,0,5,[],"['Marak PHK, Benarkah Regulasi di Negeri Ini Memudahkan Terjadi PHK? | Serba-serbi MMC']",,,,
abainya pemerintah kesejahteraan rakyat pekerja sulit memenuhi kebutuhan hidup tka ruang negeri,['islamkaffah'],2023-01-27 00:58:27,,in,Nurafni15006310,40.0,1478.0,,False,0,0,0,3,[],"['Marak PHK, Benarkah Regulasi di Negeri Ini Memudahkan Terjadi PHK? | Serba-serbi MMC']",,,,
marak regulasi negeri memudahkan kerja,['islamkaffah'],2023-01-27 01:02:05,,in,IndahAlamku1,2.0,2901.0,,False,0,0,0,1,[],"['Marak PHK, Benarkah Regulasi di Negeri Ini Memudahkan Terjadi PHK? | Serba-serbi MMC']",,,,
gelombang pemutusan hubungan kerja industri manufaktur dikhawatirkan kerja,['islamkaffah'],2023-01-27 01:03:38,,in,AisyahAin14,15.0,3574.0,,False,0,0,0,2,[],"['Marak PHK, Benarkah Regulasi di Negeri Ini Memudahkan Terjadi PHK? | Serba-serbi MMC']",,,,
marak regulasi negeri memudahkan gelombang industri manufaktur dikhawatirkan bagamana islam mengelola ketenagakerjaan video,['islamkaffah'],2023-01-27 01:04:27,,in,haruni0808,78.0,843.0,,False,0,0,0,2,[],"['Marak PHK, Benarkah Regulasi di Negeri Ini Memudahkan Terjadi PHK? | Serba-serbi MMC']",,,,
perpu ciptakerja alih membuka lapangan kerja menyebabkan,['islamkaffah'],2023-01-27 01:04:28,,in,sangpejuang30,31.0,208.0,,False,0,0,0,2,[],"['Marak PHK, Benarkah Regulasi di Negeri Ini Memudahkan Terjadi PHK? | Serba-serbi MMC']",,,,
sabtu januari mirah sumirat seratus ribu pekerja mengalami kerja,['islamkaffah'],2023-01-27 01:05:07,,in,IndahAlamku1,2.0,2901.0,,False,0,0,0,0,[],"['CNBC Indonesia - Berita Ekonomi & Bisnis Terkini Hari Ini', 'Marak PHK, Benarkah Regulasi di Negeri Ini Memudahkan Terjadi PHK? | Serba-serbi MMC']",,,,
maraknya salah bukti nyata akibat buruknya situasi ekonomi dunia,['islamkaffah'],2023-01-27 01:07:24,,in,IkarukniahIka,7.0,1586.0,,False,0,0,0,4,[],"['Marak PHK, Benarkah Regulasi di Negeri Ini Memudahkan Terjadi PHK? | Serba-serbi MMC']",,,,
teman maraknya salah bukti nyata akibat buruknya situasi ekonomi dunia,['islamkaffah'],2023-01-27 01:07:45,,in,kimigembul705,7.0,1399.0,,False,0,0,0,0,[],"['Marak PHK, Benarkah Regulasi di Negeri Ini Memudahkan Terjadi PHK? | Serba-serbi MMC']",,,,
marak regulasi negeri memudahkan kapitalis menyengsarakan rakyat kerja,['islamkaffah'],2023-01-27 01:07:47,,in,AisyahAin14,15.0,3574.0,,False,0,0,0,0,[],"['Marak PHK, Benarkah Regulasi di Negeri Ini Memudahkan Terjadi PHK? | Serba-serbi MMC']",,,,
gelombang industri manufaktur dikhawatirkan cnbc indonesia sabtu januari seratus ribuan pekerja rawan video,['islamkaffah'],2023-01-27 01:08:09,,in,Nukey1608,37.0,341.0,,False,0,0,0,6,[],"['Marak PHK, Benarkah Regulasi di Negeri Ini Memudahkan Terjadi PHK? | Serba-serbi MMC']",,,,
at maraknya salah bukti nyata akibat buruknya situasi ekonomi dunia,['islamkaffah'],2023-01-27 01:08:12,,in,IkaKinan,7.0,1330.0,,False,0,0,0,1,[],"['Marak PHK, Benarkah Regulasi di Negeri Ini Memudahkan Terjadi PHK? | Serba-serbi MMC']",,,,
marak kapitalisme menjadikan penguasa regulator kapital,['islamkaffah'],2023-01-27 01:09:01,,in,ummuziza01,29.0,966.0,,False,0,0,0,3,[],"['Marak PHK, Benarkah Regulasi di Negeri Ini Memudahkan Terjadi PHK? | Serba-serbi MMC']",,,,
marak regulasi negeri memudahkan dampak penerapan sistem kspitalis sekuler kerja,['islamkaffah'],2023-01-27 01:09:21,,in,IndahAlamku1,2.0,2901.0,,False,0,0,0,0,[],"['Marak PHK, Benarkah Regulasi di Negeri Ini Memudahkan Terjadi PHK? | Serba-serbi MMC']",,,,
gelombang industri manufaktur dikhawatirkan sumirat seratus ribu pekerja mengalami phk,['islamkaffah'],2023-01-27 01:09:52,,in,Dickyu_shanum,11.0,199.0,"Yogyakarta, Indonesia",False,0,0,0,5,[],"['CNBC Indonesia - Berita Ekonomi & Bisnis Terkini Hari Ini', 'Marak PHK, Benarkah Regulasi di Negeri Ini Memudahkan Terjadi PHK? | Serba-serbi MMC']",,,,
marak regulasi negeri memudahkan sabtu januari mirah sumirat seratus ribu pekerja mengalami,['islamkaffah'],2023-01-27 01:10:12,,in,DMafazaa,39.0,646.0,,False,0,0,0,1,[],"['CNBC Indonesia - Berita Ekonomi & Bisnis Terkini Hari Ini', 'Marak PHK, Benarkah Regulasi di Negeri Ini Memudahkan Terjadi PHK? | Serba-serbi MMC']",,,,
perppu ciota kerja regulasi memudahkan kesempatan terbuka pekerjaan asing,['islamkaffah'],2023-01-27 01:10:41,,in,UmmuKhaniza,15.0,949.0,,False,0,0,0,8,[],"['Marak PHK, Benarkah Regulasi di Negeri Ini Memudahkan Terjadi PHK? | Serba-serbi MMC']",,,,
sabtu januari mirah sumirat seratus ribu pekerja mengalami,['islamkaffah'],2023-01-27 01:10:48,,in,dikiSaputri02,8.0,186.0,,False,0,0,0,3,[],"['CNBC Indonesia - Berita Ekonomi & Bisnis Terkini Hari Ini', 'Marak PHK, Benarkah Regulasi di Negeri Ini Memudahkan Terjadi PHK? | Serba-serbi MMC']",,,,
nasib karyawan kontrak industri padat karya dibanding pekerja terkena karyawan kontrak pesangon terputus kontrak kali lipat,['islamkaffah'],2023-01-27 01:10:53,,in,IkarukniahIka,7.0,1586.0,,False,0,0,0,5,[],"['Marak PHK, Benarkah Regulasi di Negeri Ini Memudahkan Terjadi PHK? | Serba-serbi MMC']",,,,
marak regulasi negeri memudahkan cnbc indonesia com sabtu januari mirah sumirat seratus ribuan pekerja mengalami video,['islamkaffah'],2023-01-27 01:11:04,,in,visiom0808,25.0,582.0,,False,0,0,0,5,[],"['Marak PHK, Benarkah Regulasi di Negeri Ini Memudahkan Terjadi PHK? | Serba-serbi MMC']",,,,
teman nasib karyawan kontrak industri padat karya dibanding pekerja terkena karyawan kontrak pesangon terputus kontrak kali lipat,['islamkaffah'],2023-01-27 01:11:10,,in,kimigembul705,7.0,1399.0,,False,0,0,0,0,[],"['Marak PHK, Benarkah Regulasi di Negeri Ini Memudahkan Terjadi PHK? | Serba-serbi MMC']",,,,
at nasib karyawan kontrak industri padat karya dibanding pekerja terkena karyawan kontrak pesangon terputus kontrak kali lipat,['islamkaffah'],2023-01-27 01:11:26,,in,IkaKinan,7.0,1330.0,,False,0,0,0,1,[],"['Marak PHK, Benarkah Regulasi di Negeri Ini Memudahkan Terjadi PHK? | Serba-serbi MMC']",,,,
marak kapitalisme terbukti gagal jaminan pekerjaan rakyat,['islamkaffah'],2023-01-27 01:11:30,,in,ummunis4,17.0,956.0,,False,0,0,0,2,[],"['Marak PHK, Benarkah Regulasi di Negeri Ini Memudahkan Terjadi PHK? | Serba-serbi MMC']",,,,
cnbc indonesia com sabtu januari mirah sumirat seratus ribu pekerja mengalami perlindungan pemenuhan hak islam video,['islamkaffah'],2023-01-27 01:13:01,,in,fayha08,99.0,492.0,,False,0,0,0,5,[],"['Marak PHK, Benarkah Regulasi di Negeri Ini Memudahkan Terjadi PHK? | Serba-serbi MMC']",,,,
lapangan kerja kian sempit rakyat kian kesulitan memenuhi kebutuhan hidupnya,['islamkaffah'],2023-01-27 01:14:35,,in,cahayapemaaf11,33.0,216.0,,False,0,0,0,0,[],"['Marak PHK, Benarkah Regulasi di Negeri Ini Memudahkan Terjadi PHK? | Serba-serbi MMC']",,,,
teman marak regulasi negeri memudahkan,['islamkaffah'],2023-01-27 01:15:43,,in,kimigembul705,7.0,1399.0,,False,0,0,0,0,[],"['Marak PHK, Benarkah Regulasi di Negeri Ini Memudahkan Terjadi PHK? | Serba-serbi MMC']",,,,
makna,['islamkaffah'],2023-01-27 01:15:53,,in,ilmu789,5.0,935.0,,False,0,0,0,1,[],"['Marak PHK, Benarkah Regulasi di Negeri Ini Memudahkan Terjadi PHK? | Serba-serbi MMC']",,,,
regulasi negeri memudahkan diposisikan tujuan investasi menyediakan tenaga kerja murah mudah alih alih keamaman jaminan kerja uu mempermudah pengusaha melepas tenaga kerja miris,['islamkaffah'],2023-01-27 01:16:32,,in,haruni0808,78.0,843.0,,False,0,0,0,3,[],[],,,,
target kas tahunan meleset ibm berencana karyawan,['tempobisnis'],2023-01-27 01:18:35,,in,tempodotco,28.0,1163490.0,Indonesia,False,0,0,1,874,[],"['Target Kas Tahunan Meleset, IBM Berencana PHK 3.900 Karyawan']",,,,
perusahaan anak buahnya,['islamkaffah'],2023-01-27 01:19:01,,in,Penyaba04588253,3.0,1195.0,,False,0,0,0,3,[],"['Marak PHK, Benarkah Regulasi di Negeri Ini Memudahkan Terjadi PHK? | Serba-serbi MMC']",,,,
menyedihkan nasib pekerja negara kapitalis sekuler senantiasa bayang penguasa memberhentikan mencari pekerjaan sulit,['islamkaffah'],2023-01-27 01:19:50,,in,manis3095,28.0,220.0,,False,0,0,0,1,[],"['Marak PHK, Benarkah Regulasi di Negeri Ini Memudahkan Terjadi PHK? | Serba-serbi MMC']",,,,
krisis ekonomi solusinya phk,['islamkaffah'],2023-01-27 01:20:45,,in,Pemerha02953307,2.0,854.0,,False,0,0,0,0,[],"['Marak PHK, Benarkah Regulasi di Negeri Ini Memudahkan Terjadi PHK? | Serba-serbi MMC']",,,,
maraknya tenaga kerja lokal banyaknya tenaga kerja asing masuk gambaran gagalnya sistem ekonomi kapitalis sekuler,['islamkaffah'],2023-01-27 01:22:12,,in,anaksul93070544,33.0,212.0,,False,0,0,0,2,[],"['Marak PHK, Benarkah Regulasi di Negeri Ini Memudahkan Terjadi PHK? | Serba-serbi MMC']",,,,
sistem ekonomi kapitalis phk,['islamkaffah'],2023-01-27 01:22:54,,in,Putri04681176,2.0,1153.0,,False,0,0,0,0,[],"['Marak PHK, Benarkah Regulasi di Negeri Ini Memudahkan Terjadi PHK? | Serba-serbi MMC']",,,,
akibat kerjaan kriminal,['islamkaffah'],2023-01-27 01:24:25,,in,PenyayangBunga,3.0,1214.0,,False,0,0,0,0,[],"['Marak PHK, Benarkah Regulasi di Negeri Ini Memudahkan Terjadi PHK? | Serba-serbi MMC']",,,,
marak regulasi negeri memudahkan islam memandang,['islamkaffah'],2023-01-27 01:29:10,,in,ummufikri001,45.0,957.0,,False,0,0,0,1,[],"['Marak PHK, Benarkah Regulasi di Negeri Ini Memudahkan Terjadi PHK? | Serba-serbi MMC']",,,,
teman gelombang pemutusan hubungan kerja industri manufaktur dikhawatirkan,['islamkaffah'],2023-01-27 01:29:33,,in,kimigembul705,7.0,1399.0,,False,0,0,0,0,[],"['Marak PHK, Benarkah Regulasi di Negeri Ini Memudahkan Terjadi PHK? | Serba-serbi MMC']",,,,
at gelombang pemutusan hubungan kerja industri manufaktur dikhawatirkan,['islamkaffah'],2023-01-27 01:29:49,,in,IkaKinan,7.0,1330.0,,False,0,0,0,2,[],"['Marak PHK, Benarkah Regulasi di Negeri Ini Memudahkan Terjadi PHK? | Serba-serbi MMC']",,,,
gelombang pemutusan hubungan kerja industri manufaktur dikhawatirkan marak regulasi negeri memudahkan,['islamkaffah'],2023-01-27 01:42:03,,in,ApSarni_99,18.0,845.0,,False,0,0,0,5,[],"['Marak PHK, Benarkah Regulasi di Negeri Ini Memudahkan Terjadi PHK? | Serba-serbi MMC']",,,,
marak rakyat korban hidup susah,['islamkaffah'],2023-01-27 01:48:44,,in,AqilaYuke,121.0,1283.0,,False,0,0,0,0,[],"['Marak PHK, Benarkah Regulasi di Negeri Ini Memudahkan Terjadi PHK? | Serba-serbi MMC']",,,,
marak regulasi negeri memudahkan instansi kerja islam kaffah,['islamkaffah'],2023-01-27 01:48:44,,in,TokoDuniaKado,19.0,602.0,,False,0,0,0,1,[],"['Marak PHK, Benarkah Regulasi di Negeri Ini Memudahkan Terjadi PHK? | Serba-serbi MMC']",,,,
marak negeri penyebab utamanya video,['islamkaffah'],2023-01-27 01:48:47,,in,Uta6Utami,89.0,872.0,,False,0,0,0,3,[],"['Marak PHK, Benarkah Regulasi di Negeri Ini Memudahkan Terjadi PHK? | Serba-serbi MMC']",,,,
sistemik menimbulkan korban video,['islamkaffah'],2023-01-27 01:49:52,,in,GayuhRahayuUta5,26.0,905.0,"Singosari, Indonesia",False,0,0,0,3,[],"['Marak PHK, Benarkah Regulasi di Negeri Ini Memudahkan Terjadi PHK? | Serba-serbi MMC']",,,,
negeri lapangan kerja sempit sistem kapitalisme fakta video,['islamkaffah'],2023-01-27 01:50:58,,in,GayuhRahayuUta4,30.0,907.0,,False,0,0,0,1,[],"['Marak PHK, Benarkah Regulasi di Negeri Ini Memudahkan Terjadi PHK? | Serba-serbi MMC']",,,,
marak rakyat suram nasibnya video solusi tuntas mengatasi problematika kehidupan,['islamkaffah'],2023-01-27 01:52:00,,in,GayuhRahayuUta3,11.0,902.0,"Singosari, Indonesia",False,0,0,0,0,[],"['Marak PHK, Benarkah Regulasi di Negeri Ini Memudahkan Terjadi PHK? | Serba-serbi MMC']",,,,
marak rakyat terkatungkatung kapitalisme terbukti menyengsarakan rakyat video,['islamkaffah'],2023-01-27 01:53:05,,in,GayuhRahayuUta2,48.0,881.0,,False,0,0,0,1,[],"['Marak PHK, Benarkah Regulasi di Negeri Ini Memudahkan Terjadi PHK? | Serba-serbi MMC']",,,,
jokowi jurus cegah badai,"['jokowipresidenku', 'pembangunanuntukrakyat', 'presidenjokowihebat', 'jokowimembangunnegeri', 'jokowimajubersamaindonesia', 'jokowibapakinfrastruktur']",2023-01-27 01:57:00,['replied_to'],in,rika_suni,69.0,494.0,"Nusa Tenggara Timur, Indonesia",False,0,0,0,1,[],[],,,,
gelombang tanda resesi,['islamkaffah'],2023-01-27 01:59:49,,in,learningholic,6.0,403.0,,False,0,0,0,2,[],"['Marak PHK, Benarkah Regulasi di Negeri Ini Memudahkan Terjadi PHK? | Serba-serbi MMC']",,,,
mencari lapangan kerja sulit sistem kapitalisme kerja,['islamkaffah'],2023-01-27 02:01:05,,in,Salsabi03621592,25.0,1672.0,,False,0,0,0,6,[],"['Marak PHK, Benarkah Regulasi di Negeri Ini Memudahkan Terjadi PHK? | Serba-serbi MMC']",,,,
maraknya bukti nyata buruknya situasi ekonomi dunia video,['islamkaffah'],2023-01-27 02:03:33,,in,Miyuki200008,10.0,175.0,,False,0,0,0,1,[],"['Marak PHK, Benarkah Regulasi di Negeri Ini Memudahkan Terjadi PHK? | Serba-serbi MMC']",,,,
gelombang industri manufaktur dikhawatirkan kerja,['islamkaffah'],2023-01-27 02:04:10,,in,jjajaang_myeon,72.0,1018.0,,False,0,0,0,1,[],"['Marak PHK, Benarkah Regulasi di Negeri Ini Memudahkan Terjadi PHK? | Serba-serbi MMC']",,,,
maraknya bukti nyata buruknya situasi ekonomi dunia menganut sistem kapitalisme menjamin lapangan pekerjaan kerja,['islamkaffah'],2023-01-27 02:04:27,,in,soresenduseru,47.0,1073.0,,False,0,0,0,0,[],"['Marak PHK, Benarkah Regulasi di Negeri Ini Memudahkan Terjadi PHK? | Serba-serbi MMC']",,,,
sistem ekonomi kapitalisme mengalami resesi inflasi periodik akibat pilarpilar ekonominya berbasis non riil ribawi kerja,['islamkaffah'],2023-01-27 02:04:42,,in,passion_oflife,79.0,1053.0,,False,0,0,0,2,[],"['Marak PHK, Benarkah Regulasi di Negeri Ini Memudahkan Terjadi PHK? | Serba-serbi MMC']",,,,
pertumbuhan ekonomi bertumpu sektor non riil gelembung berisi rentan meledak kerja,['islamkaffah'],2023-01-27 02:04:56,,in,chubaakeju,54.0,1026.0,,False,0,0,0,0,[],"['Marak PHK, Benarkah Regulasi di Negeri Ini Memudahkan Terjadi PHK? | Serba-serbi MMC']",,,,
penguasa menyadari ancaman resesi inflasi akibat penerapan sistem ekonomi kapitalisme niat merubahnya kerja,['islamkaffah'],2023-01-27 02:05:11,,in,titikbalik13,113.0,1953.0,"Banten, Indonesia",False,0,0,0,2,[],"['Marak PHK, Benarkah Regulasi di Negeri Ini Memudahkan Terjadi PHK? | Serba-serbi MMC']",,,,
sistem kapitalisme pemerintah perpanjangan tangan kapital pemerintahan kerja,['islamkaffah'],2023-01-27 02:05:34,,in,jjajaang_myeon,72.0,1018.0,,False,0,1,0,2,[],"['Marak PHK, Benarkah Regulasi di Negeri Ini Memudahkan Terjadi PHK? | Serba-serbi MMC']",,,,
terbukti pemerintah mengeluarkan peraturan pemerintah pengganti undang undang ciptakerja kerja,['islamkaffah'],2023-01-27 02:05:35,['replied_to'],in,jjajaang_myeon,72.0,1018.0,,False,0,0,0,1,[],[],,,,
sistem kapitalisme negara berpihak pemilik modal mengabaikan nasib rakyat kerja,['islamkaffah'],2023-01-27 02:05:48,,in,soresenduseru,47.0,1073.0,,False,0,0,0,1,[],"['Marak PHK, Benarkah Regulasi di Negeri Ini Memudahkan Terjadi PHK? | Serba-serbi MMC']",,,,
lapangan kerja islam luas negara mengoptimalkan sektor ekonomi riil kerja,['islamkaffah'],2023-01-27 02:06:02,,in,passion_oflife,79.0,1053.0,,False,0,0,0,1,[],"['Marak PHK, Benarkah Regulasi di Negeri Ini Memudahkan Terjadi PHK? | Serba-serbi MMC']",,,,
sektor riil membutuhkan tenaga ahli terampil mengelola sumber daya alam dikelola mandiri negara kerja,['islamkaffah'],2023-01-27 02:06:17,,in,chubaakeju,54.0,1026.0,,False,0,0,0,1,[],"['Marak PHK, Benarkah Regulasi di Negeri Ini Memudahkan Terjadi PHK? | Serba-serbi MMC']",,,,
an manufaktur dikhawatirkan fakta sistem ekonomi kapitaliamegmn islam kaffah,"['islamkaffah', 'phk']",2023-01-27 02:07:09,,in,MuslimahIbu,41.0,2325.0,,False,0,0,0,6,[],"['Marak PHK, Benarkah Regulasi di Negeri Ini Memudahkan Terjadi PHK? | Serba-serbi MMC']",,,,
marak regulasi negeri memudahkan kapitalisme jaminan pemenuhan kebutuhan hidup mekanisme lengkap gelombang,['islamkaffah'],2023-01-27 02:09:08,,in,DonoTownsend,13.0,733.0,,False,0,0,0,0,[],"['Marak PHK, Benarkah Regulasi di Negeri Ini Memudahkan Terjadi PHK? | Serba-serbi MMC']",,,,
gelombang industri manufaktur dikhawatirkan membesar realita sistem ekonomi kapitalisme islam kaffah,"['islamkaffah', 'phk']",2023-01-27 02:10:04,,in,bundapembelajar,17.0,2425.0,,False,0,0,0,4,[],"['Marak PHK, Benarkah Regulasi di Negeri Ini Memudahkan Terjadi PHK? | Serba-serbi MMC']",,,,
gelombang industri manufaktur dikhawatirkan seratus ribu pekerja mengalami video,['islamkaffah'],2023-01-27 02:11:39,,in,jilbabcantik15,4.0,731.0,,False,0,0,0,2,[],"['CNBC Indonesia - Berita Ekonomi & Bisnis Terkini Hari Ini', 'Marak PHK, Benarkah Regulasi di Negeri Ini Memudahkan Terjadi PHK? | Serba-serbi MMC']",,,,
maraknya salah bukti nyata akibat buruknya situasi ekonomi dunia tonton,['islamkaffah'],2023-01-27 02:11:40,,in,Riyuna02,17.0,1567.0,,False,0,0,0,2,[],"['Marak PHK, Benarkah Regulasi di Negeri Ini Memudahkan Terjadi PHK? | Serba-serbi MMC']",,,,
gelombang nasib pekerja sistem ekonomi kapitalisme gimana islam kaffah,"['islamkaffah', 'phk']",2023-01-27 02:12:01,,in,Alamanda0307,12.0,2301.0,,False,0,0,0,5,[],"['Marak PHK, Benarkah Regulasi di Negeri Ini Memudahkan Terjadi PHK? | Serba-serbi MMC']",,,,
sabtu januari mirah sumirat seratus ribu pekerja mengalami coba video,['islamkaffah'],2023-01-27 02:12:29,,in,Izazizah12,9.0,222.0,,False,0,0,0,2,[],"['CNBC Indonesia - Berita Ekonomi & Bisnis Terkini Hari Ini', 'Marak PHK, Benarkah Regulasi di Negeri Ini Memudahkan Terjadi PHK? | Serba-serbi MMC']",,,,
atmaraknya salah bukti nyata akibat buruknya situasi ekonomi dunia tonton,['islamkaffah'],2023-01-27 02:12:30,,in,hayasari21,3.0,1564.0,,False,0,0,0,4,[],"['Marak PHK, Benarkah Regulasi di Negeri Ini Memudahkan Terjadi PHK? | Serba-serbi MMC']",,,,
nasib karyawan kontrak industri padat karya dibanding pekerja terkena karyawan kontrak pesangon terputus kontrak kali lipat tonton,['islamkaffah'],2023-01-27 02:12:48,,in,Riyuna02,17.0,1567.0,,False,0,0,0,2,[],"['Marak PHK, Benarkah Regulasi di Negeri Ini Memudahkan Terjadi PHK? | Serba-serbi MMC']",,,,
atnasib karyawan kontrak industri padat karya dibanding pekerja terkena karyawan kontrak pesangon terputus kontrak kali lipat tonton,['islamkaffah'],2023-01-27 02:13:23,,in,hayasari21,3.0,1564.0,,False,0,0,0,2,[],"['Marak PHK, Benarkah Regulasi di Negeri Ini Memudahkan Terjadi PHK? | Serba-serbi MMC']",,,,
buruh terpojok semena mena undang undang oligarki,['islamkaffah'],2023-01-27 02:14:09,,in,Ratujudes5,63.0,1701.0,,False,0,0,0,0,[],"['Marak PHK, Benarkah Regulasi di Negeri Ini Memudahkan Terjadi PHK? | Serba-serbi MMC']",,,,
maraknya imbas buruknya sistem ekonomi dunia kapitalsme jaminan rakyat kerja gimana islam kaffah,"['islamkaffah', 'phk']",2023-01-27 02:14:34,,in,Aisy1924,56.0,1819.0,,False,0,0,0,8,[],"['Marak PHK, Benarkah Regulasi di Negeri Ini Memudahkan Terjadi PHK? | Serba-serbi MMC']",,,,
buruh terpojok semena mena undang undang oligarki tonton,['islamkaffah'],2023-01-27 02:14:44,,in,Nonajudes19,153.0,1610.0,,False,0,0,0,2,[],"['Marak PHK, Benarkah Regulasi di Negeri Ini Memudahkan Terjadi PHK? | Serba-serbi MMC']",,,,
marak regulasi negeri memudahkan maraknya bukti bobroknya sistem ekonomi kapitalisme sekuler,['islamkaffah'],2023-01-27 02:15:05,,in,tulipfl68243588,8.0,740.0,,False,0,0,0,2,[],"['Marak PHK, Benarkah Regulasi di Negeri Ini Memudahkan Terjadi PHK? | Serba-serbi MMC']",,,,
hidup rakyat miris,['islamkaffah'],2023-01-27 02:15:48,,in,Ratujudes5,63.0,1701.0,,False,0,0,0,0,[],"['Marak PHK, Benarkah Regulasi di Negeri Ini Memudahkan Terjadi PHK? | Serba-serbi MMC']",,,,
astaghfirullah hidup rakyat miris,['islamkaffah'],2023-01-27 02:16:05,,in,Rujakpedes61,386.0,1771.0,,False,0,0,0,2,[],"['Marak PHK, Benarkah Regulasi di Negeri Ini Memudahkan Terjadi PHK? | Serba-serbi MMC']",,,,
gelombang lemahnya sistem ekonomi kapitalisme sistem periodik resesi inflasi berbasis sektor non riil ribawi islam kaffah,"['islamkaffah', 'phk']",2023-01-27 02:16:36,,in,Bungsu1970,13.0,1803.0,,False,0,0,0,7,[],"['Marak PHK, Benarkah Regulasi di Negeri Ini Memudahkan Terjadi PHK? | Serba-serbi MMC']",,,,
hidup rakyat miris sobat,['islamkaffah'],2023-01-27 02:16:49,,in,Kiftiyah_kip,256.0,1660.0,,False,0,0,0,0,[],"['Marak PHK, Benarkah Regulasi di Negeri Ini Memudahkan Terjadi PHK? | Serba-serbi MMC']",,,,
gelombang industri manufaktur dikhawatirkan sistem diterapkan sistem ekonomi kapitalisme sekuler momok,['islamkaffah'],2023-01-27 02:17:00,,in,pecintabakso9,6.0,742.0,,False,0,0,0,1,[],"['Marak PHK, Benarkah Regulasi di Negeri Ini Memudahkan Terjadi PHK? | Serba-serbi MMC']",,,,
